,id,title,genre_ids,vote_average,vote_count,poster_path
2357,421892,Shrek 5,"['Animation', 'Family', 'Comedy', 'Fantasy']",0.0,0,/t/p/w94_and_h141_bestv2/vOBhCpP2RapWbP6sa3QNuiC2oNx.jpg
2358,280217,The Lego Movie 2: The Second Part,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",6.7,1752,/t/p/w94_and_h141_bestv2/if4POmDLhJX4Cgiddr1PudDhde8.jpg
2359,701561,Lee Chaedam's G-Spot,['Romance'],0.0,0,/t/p/w94_and_h141_bestv2/tnxbYOlkXbuSXZWfHYOy4l4V51h.jpg
2360,137106,The Lego Movie,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.4,6688,/t/p/w94_and_h141_bestv2/6jpIioQUPX0laOuaPP8uIl16lyi.jpg
2361,424277,Annette,"['Drama', 'Romance']",6.9,486,/t/p/w94_and_h141_bestv2/1m1ZGxB1ZWUUPTe4iCJgdpqpzOq.jpg
2362,1634,Free Willy,"['Family', 'Adventure', 'Drama']",6.2,1491,/t/p/w94_and_h141_bestv2/182uiANKbu4k4CyEXxMQ2hcY3nX.jpg
2363,395992,Life,"['Horror', 'Science Fiction', 'Thriller']",6.4,6267,/t/p/w94_and_h141_bestv2/9cor0qFsZPCLocfkkzULo2npEVo.jpg
2364,659940,The Marco Effect,"['Thriller', 'Crime']",5.9,34,/t/p/w94_and_h141_bestv2/yjXLS36dCgdH21hcU9McidhueZ0.jpg
2365,595149,Death of Me,"['Horror', 'Mystery']",5.0,194,/t/p/w94_and_h141_bestv2/uH95NWT3GrL7HuRNvagW0Ebg3On.jpg
2366,76544,Man of Tai Chi,"['Action', 'Drama']",6.0,733,/t/p/w94_and_h141_bestv2/wnuT1D0fsFu7chFLtcQqwPBaBVg.jpg
2367,48988,Hall Pass,"['Comedy', 'Romance']",5.6,1665,/t/p/w94_and_h141_bestv2/HqwUkeLOm6PUvcMntKvN0iSNR.jpg
2368,513347,Flavors of Youth,"['Animation', 'Romance', 'Drama']",6.8,463,/t/p/w94_and_h141_bestv2/95jHN09cQSsTif4tAwv8cwTGk8E.jpg
2369,40662,Batman: Under the Red Hood,"['Science Fiction', 'Crime', 'Action', 'Animation', 'Mystery']",7.8,1306,/t/p/w94_and_h141_bestv2/7lmHqHg1rG9b4U8MjuyQjmJ7Qm0.jpg
2370,17445,Green Lantern: First Flight,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']",6.9,338,/t/p/w94_and_h141_bestv2/zma3rOg6yJxgJ1Lo9uuw3tJOjbZ.jpg
2371,74998,Seeking Justice,"['Action', 'Drama', 'Thriller']",5.9,836,/t/p/w94_and_h141_bestv2/otanpLftsqxddrHDPIA5PjvYk4i.jpg
2372,109414,This Is the End,"['Action', 'Comedy']",6.2,5487,/t/p/w94_and_h141_bestv2/52hObtUkMNVe6s5gaX8G2siut0u.jpg
2373,776541,Hive,['Drama'],6.9,20,0
2374,448441,Sekaiichi Hatsukoi Movie,"['Animation', 'Romance', 'Drama']",6.6,20,/t/p/w94_and_h141_bestv2/cpOTDgNYZWwS4UkI8SlbTHEfJvx.jpg
2375,257088,Point Break,['Action'],5.9,1980,/t/p/w94_and_h141_bestv2/wnkcRj9e9mQoTGizSUHFv4s1djU.jpg
2376,93837,So Undercover,"['Action', 'Comedy']",6.2,1019,/t/p/w94_and_h141_bestv2/abR6e0FaWwwcEJEM4PY5VvjwBr1.jpg
2377,72559,G.I. Joe: Retaliation,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",5.6,4919,/t/p/w94_and_h141_bestv2/rcFLssrNgXCakYpc9axvQ40zUGc.jpg
2378,297608,The Taking of Deborah Logan,"['Horror', 'Mystery', 'Thriller']",6.4,917,/t/p/w94_and_h141_bestv2/bNN0sMQf5kod8RTc7W7w8r6HhOx.jpg
2379,83201,Puss in Boots: The Three Diablos,"['Adventure', 'Animation', 'Comedy', 'Family']",6.5,347,/t/p/w94_and_h141_bestv2/ptvbHUWpU8Nh6vrmSvjx4ESDgfC.jpg
2380,127372,Emperor,"['Drama', 'History', 'War']",6.1,203,/t/p/w94_and_h141_bestv2/um7IbmvZ0peUW4bNR5AsyfPxaAt.jpg
2381,594634,Close to the Horizon,"['Drama', 'Romance']",8.0,378,/t/p/w94_and_h141_bestv2/zrpTa8JxNqd87G7HIqnynp9HpUc.jpg
2382,437542,I Don't Like Younger Men,['Romance'],5.0,2,/t/p/w94_and_h141_bestv2/bR1ID2VvQIHrWKdToWKc3mIpeyW.jpg
2383,158011,The Call,"['Crime', 'Thriller']",6.8,2547,/t/p/w94_and_h141_bestv2/3aTEXbOFA17NsubFGNnfivXA9Ny.jpg
2384,539892,Freaks,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",6.8,889,/t/p/w94_and_h141_bestv2/kaPDn09RaBmZviSgRJVgJ1wi6sm.jpg
2385,19287,Leprechaun 4: In Space,"['Comedy', 'Fantasy', 'Horror', 'Science Fiction']",4.6,159,/t/p/w94_and_h141_bestv2/8uMaa4VnNN2TS42tGYu04we7GOM.jpg
2386,204788,Los verduleros,['Comedy'],7.2,115,/t/p/w94_and_h141_bestv2/y8u1Y9ydobRfsLFCP4Hoxo4g0Fw.jpg
2387,323027,Justice League: Gods and Monsters,"['Action', 'Animation', 'Fantasy']",7.2,468,/t/p/w94_and_h141_bestv2/9EoqQuEZKmQIYjexoUbkxMcMCVr.jpg
2388,1949,Zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.5,8588,/t/p/w94_and_h141_bestv2/rREsWQodwtdGFjo9BYAP1smMrIG.jpg
2389,785539,Resort to Love,"['Romance', 'Comedy']",7.3,338,/t/p/w94_and_h141_bestv2/6TrkFcgCF8Vznk45rs3qvxxejiV.jpg
2390,19185,Night of the Living Dead,"['Horror', 'Thriller']",6.8,678,/t/p/w94_and_h141_bestv2/isp4lCv08asTPNvv8Xe8oQK293n.jpg
2391,927070,Polar Bear,['Documentary'],7.2,31,/t/p/w94_and_h141_bestv2/nCRUQcbBs6Ix6YaBeCgC9OwE0mt.jpg
2392,387824,Mom's Friend,"['Drama', 'Romance']",7.1,6,/t/p/w94_and_h141_bestv2/eLEqhVjleFUgxYWtgIgZ0gHdi3o.jpg
2393,600583,The Power of the Dog,"['Drama', 'Western']",6.8,1941,/t/p/w94_and_h141_bestv2/fCoAzzfXniaYzz4JcFWT5yZmXh9.jpg
2394,49021,Killer Elite,"['Action', 'Adventure', 'Thriller']",6.3,1770,/t/p/w94_and_h141_bestv2/eWZUXNvk9vOj2MHsEsjC5AZoAHu.jpg
2395,74,War of the Worlds,"['Adventure', 'Thriller', 'Science Fiction']",6.5,7026,/t/p/w94_and_h141_bestv2/yThmbQkxSzW4HHdAaoj8RYHFH3i.jpg
2396,10999,Commando,"['Action', 'Adventure', 'Thriller']",6.6,2204,/t/p/w94_and_h141_bestv2/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg
2397,659986,The Owners,"['Thriller', 'Horror']",5.8,255,/t/p/w94_and_h141_bestv2/zMUpzTRF4f4MkScDkUZM030H2t0.jpg
2398,5689,The Blue Lagoon,"['Romance', 'Adventure']",6.2,1483,/t/p/w94_and_h141_bestv2/2NKUZM7dG8JokB3eAT77zhHTREc.jpg
2399,581528,"The Gangster, the Cop, the Devil","['Crime', 'Action', 'Adventure']",7.7,571,/t/p/w94_and_h141_bestv2/az4OVqXbFVaHoZlktcm7oCm0LZo.jpg
2400,4951,10 Things I Hate About You,"['Comedy', 'Romance', 'Drama']",7.6,6603,/t/p/w94_and_h141_bestv2/syoeWNSLr7AMesZXM5DUAmoDRvp.jpg
2401,710692,Aunt's Temptation 3,['Romance'],5.8,2,/t/p/w94_and_h141_bestv2/mG3TnLnWsLNXxNCcJmrrfXEUFQ7.jpg
2402,44729,One Piece: Baron Omatsuri and the Secret Island,"['Action', 'Animation', 'Comedy']",7.2,159,/t/p/w94_and_h141_bestv2/o1kfDW0amGpMEAhrfyqd36eBtiW.jpg
2403,442495,Sexology,['Documentary'],4.8,5,/t/p/w94_and_h141_bestv2/dUomT441VWAQwhjDDnN4Zhoca4q.jpg
2404,323660,Avengers Grimm,"['Action', 'Fantasy']",4.0,101,/t/p/w94_and_h141_bestv2/l8oD6Ch9VcSK1qXJND5kHMkSBAH.jpg
2405,819,Sleepers,"['Crime', 'Drama', 'Thriller']",7.6,2848,/t/p/w94_and_h141_bestv2/eoYdbtJOvyshBgIEtsoH4uBEVR9.jpg
2406,732472,The Amityville Harvest,['Horror'],6.5,20,/t/p/w94_and_h141_bestv2/lGYf7TKZPSvbI11IwoQBvbTCuq0.jpg
2407,445651,The Darkest Minds,"['Science Fiction', 'Action', 'Drama', 'Romance', 'Adventure', 'Thriller']",7.0,2307,/t/p/w94_and_h141_bestv2/94RaS52zmsqaiAe1TG20pdbJCZr.jpg
2408,832601,The Andy Baker Tape,"['Comedy', 'Thriller']",6.7,3,/t/p/w94_and_h141_bestv2/cARzESUwjGur9LBXzKQ74Pbjhjk.jpg
2409,14624,The Ultimate Gift,"['Romance', 'Drama', 'Family']",7.6,342,/t/p/w94_and_h141_bestv2/8BdVk1u110lwHFELTEO9HrPrIDa.jpg
2410,2059,National Treasure,"['Adventure', 'Action', 'Thriller', 'Mystery']",6.6,5340,/t/p/w94_and_h141_bestv2/6pKwT5fM7UH7KvdCZu2iiCOXMuM.jpg
2411,8077,Alien³,"['Science Fiction', 'Action', 'Horror']",6.4,4536,/t/p/w94_and_h141_bestv2/bI1ZDRkerXrcaFa5kWjEMw80aqE.jpg
2412,7278,Meet the Spartans,['Comedy'],4.0,1364,/t/p/w94_and_h141_bestv2/DWQOjAPvM8Kk1Qp3Xq0zae0Z6w.jpg
2413,82654,Warm Bodies,"['Horror', 'Comedy', 'Romance']",6.4,5458,/t/p/w94_and_h141_bestv2/dH8cm5K1fYMCXEEp7CHYsDla99D.jpg
2414,82693,Silver Linings Playbook,"['Drama', 'Comedy', 'Romance']",7.1,10641,/t/p/w94_and_h141_bestv2/5LJbCTGuS2Elo5L50yYhCLlWNIE.jpg
2415,8470,John Q,"['Drama', 'Thriller', 'Crime']",7.1,1931,/t/p/w94_and_h141_bestv2/xEE91LvXiqgs7Hmdl44LCzHtFf6.jpg
2416,110552,The Protector 2,['Action'],5.9,206,/t/p/w94_and_h141_bestv2/kWIsHUnqI2kMV52lQRjSOf3shF6.jpg
2417,41733,Due Date,"['Comedy', 'Drama']",6.3,4685,/t/p/w94_and_h141_bestv2/q3XtKhWgmFyTrcrlvFceHRw62n3.jpg
2418,46529,I Am Number Four,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.2,4063,/t/p/w94_and_h141_bestv2/aBS0Y1hPoiCSGUdxm87Q6q5LTf4.jpg
2419,787,Mr. & Mrs. Smith,"['Action', 'Comedy', 'Drama', 'Thriller']",6.7,8772,/t/p/w94_and_h141_bestv2/eILgGFATmfuYAagXdW8zPm6WzCe.jpg
2420,514207,Invasion,"['Science Fiction', 'Drama', 'Romance', 'Action']",6.9,648,/t/p/w94_and_h141_bestv2/7rpiHZx10Nm50AtzTUEO9eyaKdq.jpg
2421,23202,Trick 'r Treat,"['Comedy', 'Horror']",7.0,1417,/t/p/w94_and_h141_bestv2/w0nmol4g7n6MFfhfphV7GzHHYjB.jpg
2422,729097,Young Mother 5,"['Drama', 'Romance']",6.3,4,/t/p/w94_and_h141_bestv2/ggvBofagO3rEs7bki3EqrNhBzNv.jpg
2423,165,Back to the Future Part II,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",7.7,10829,/t/p/w94_and_h141_bestv2/f6k9Dd6wDG6Ingkfu6TATo9GNqB.jpg
2424,10810,Rosario Tijeras,"['Crime', 'Romance', 'Drama']",6.2,53,/t/p/w94_and_h141_bestv2/q03eQL8AUx49lVH6IT3IlmWzhQu.jpg
2425,691179,Friends: The Reunion,['Documentary'],8.0,926,/t/p/w94_and_h141_bestv2/bT3c4TSOP8vBmMoXZRDPTII6eDa.jpg
2426,680860,I Want You Back,"['Comedy', 'Romance']",6.3,176,/t/p/w94_and_h141_bestv2/mljQydSPAmyshvq1WHKveNfDLeC.jpg
2427,313369,La La Land,"['Comedy', 'Drama', 'Romance', 'Music']",7.9,14451,/t/p/w94_and_h141_bestv2/6v4g6yW01uTmbxqwg75iEkMkrNP.jpg
2428,11253,Hellboy II: The Golden Army,"['Action', 'Adventure', 'Mystery', 'Fantasy', 'Horror', 'Science Fiction']",6.7,4399,/t/p/w94_and_h141_bestv2/mMfQTAjH0kHIXm0wKMmkQ2OO7yX.jpg
2429,499338,I Believe,['Family'],7.1,55,/t/p/w94_and_h141_bestv2/5gN7jD0GDMguD6ofifQYXFmvEgK.jpg
2430,9340,The Goonies,"['Adventure', 'Comedy', 'Family']",7.5,4782,/t/p/w94_and_h141_bestv2/n7vOg3xJGurzTMZMn6QS1xVfzZp.jpg
2431,826953,Better Nate Than Ever,"['Music', 'Family', 'Comedy']",6.6,63,/t/p/w94_and_h141_bestv2/bvMbnHBoliWanBTV4bqvB32dOAP.jpg
2432,180147,We Are the Nobles,['Comedy'],7.9,413,/t/p/w94_and_h141_bestv2/wsj9TvkL6Uh9leY08nuyE4OhOXW.jpg
2433,116776,Dragon Ball: Mystical Adventure,"['Action', 'Animation']",6.7,191,/t/p/w94_and_h141_bestv2/17JgijJMWmCNs65n6ZyXYUmdTsi.jpg
2434,78,Blade Runner,"['Science Fiction', 'Drama', 'Thriller']",7.9,11658,/t/p/w94_and_h141_bestv2/iaEpeBZnFjJsuE95q3Ne1nSJ2Up.jpg
2435,1607,A Bronx Tale,"['Drama', 'Crime']",7.8,1694,/t/p/w94_and_h141_bestv2/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
2436,624963,A Babysitter's Guide to Monster Hunting,"['Family', 'Fantasy', 'Adventure', 'Comedy']",6.2,244,/t/p/w94_and_h141_bestv2/bkld8Me0WiLWipLORRNfF1yIPHu.jpg
2437,34295,Inuyasha the Movie 3: Swords of an Honorable Ruler,"['Animation', 'Fantasy', 'Adventure']",7.8,117,/t/p/w94_and_h141_bestv2/rl3H0DJ3ouiuG6KOrMzMqsZQncA.jpg
2438,257354,Busty Cops: Protect and Serve!,"['Comedy', 'Crime', 'Mystery', 'Romance']",4.8,12,/t/p/w94_and_h141_bestv2/oSBydoUo2FIbUUwPUVrkZnZSRUK.jpg
2439,2675,Signs,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",6.7,4645,/t/p/w94_and_h141_bestv2/zQywNOfCoJfGigJoBdjOGLsOW38.jpg
2440,558,Spider-Man 2,"['Action', 'Adventure', 'Fantasy']",7.2,12867,/t/p/w94_and_h141_bestv2/qcK4RLIQc2UxdYaaj7jFJwmxBkP.jpg
2441,195589,Neighbors,['Comedy'],6.2,6210,/t/p/w94_and_h141_bestv2/eL69uIOxVfAreh9seZ6QEl8Jpx.jpg
2442,374195,Garo: Divine Flame,"['Action', 'Animation']",5.7,11,/t/p/w94_and_h141_bestv2/74xMMFGE2eGXQZNKyqcc69R4TUM.jpg
2443,860425,Breathless,"['Crime', 'Drama', 'Thriller']",5.8,33,/t/p/w94_and_h141_bestv2/hUjorkc2aPy5NWCI86lqxSruyXz.jpg
2444,362584,Kizumonogatari Part 2: Nekketsu,"['Animation', 'Fantasy', 'Mystery']",8.1,145,/t/p/w94_and_h141_bestv2/wgtaf9a54Vohid3yLrc6VRN9YyS.jpg
2445,201088,Blackhat,"['Crime', 'Thriller', 'Action']",5.5,1731,/t/p/w94_and_h141_bestv2/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg
2446,8329,[REC],"['Horror', 'Mystery']",7.2,3505,/t/p/w94_and_h141_bestv2/p3u7QyFxDk0H0Y3XRlYS4lflhv2.jpg
2447,11978,Men of Honor,['Drama'],7.4,1822,/t/p/w94_and_h141_bestv2/4VzRIWj92fvDWhIRgZ5pRA25BFv.jpg
2448,967,Spartacus,"['History', 'War', 'Drama', 'Adventure']",7.5,1700,/t/p/w94_and_h141_bestv2/kAUI0oOWZbGAQMmv7WM6scvoE34.jpg
2449,729700,Raksha Bandhan,"['Comedy', 'Drama', 'Family']",0.0,0,/t/p/w94_and_h141_bestv2/g2tly6nICUngmNnVH4iRQ75DeDZ.jpg
2450,426,Vertigo,"['Mystery', 'Romance', 'Thriller']",8.2,4694,/t/p/w94_and_h141_bestv2/fqePCJXuCAAmUnG935fLFgk9H6L.jpg
2451,504631,Mermaid Down,"['Horror', 'Fantasy', 'Mystery', 'Thriller']",6.7,232,/t/p/w94_and_h141_bestv2/uRWXPcj6LeaKliZlTzQj1tJ5BLd.jpg
2452,149870,The Wind Rises,"['Family', 'Drama', 'Animation', 'War', 'History', 'Romance']",7.8,2295,/t/p/w94_and_h141_bestv2/1RAXBpkZ95X4IZZNNDTpR6A5RcD.jpg
2453,601,E.T. the Extra-Terrestrial,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",7.5,9630,/t/p/w94_and_h141_bestv2/9Kl6z0J1Hu3cFOFXNBrqqVWoNmI.jpg
2454,82023,Hotel Desire,"['Drama', 'Romance']",6.1,79,/t/p/w94_and_h141_bestv2/nHVz2ME3HXn6vS7fHfugSudEsWX.jpg
2455,412520,Sex Doll,"['Drama', 'Thriller', 'Mystery']",5.6,110,/t/p/w94_and_h141_bestv2/ygbAlpfNhxYogj62NT4XXLJy6FI.jpg
2456,8467,Dumb and Dumber,['Comedy'],6.6,5118,/t/p/w94_and_h141_bestv2/6EdWcqH6dNJzGO3IAadV4t704ix.jpg
2457,217,Indiana Jones and the Kingdom of the Crystal Skull,"['Adventure', 'Action']",6.0,6813,/t/p/w94_and_h141_bestv2/fUr6qCTaXwWEc3A8X6NqtebRgaL.jpg
2458,76493,The Dictator,['Comedy'],6.1,4908,/t/p/w94_and_h141_bestv2/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg
2459,19593,The Death of the Incredible Hulk,"['Action', 'Drama', 'Science Fiction', 'TV Movie']",5.0,58,/t/p/w94_and_h141_bestv2/6q6CviMLR97ssODmKhxgyxQuoYp.jpg
2460,332562,A Star Is Born,"['Drama', 'Romance', 'Music']",7.5,10386,/t/p/w94_and_h141_bestv2/gQJm9QkcEXZBK4Pw3BUmvsDxc3D.jpg
2461,207,Dead Poets Society,['Drama'],8.3,9300,/t/p/w94_and_h141_bestv2/41AJ4X5TRWpECsiMIKS8so4MSsD.jpg
2462,399019,The Beguiled,['Drama'],5.9,1916,/t/p/w94_and_h141_bestv2/mOX8Axb2ZqpJal8Iy8XEJdT9J82.jpg
2463,238713,Spy,"['Action', 'Comedy', 'Crime']",6.8,5322,/t/p/w94_and_h141_bestv2/sgEl7IpKy3StkCnroGtDOLOHm40.jpg
2464,491480,The Boy Who Harnessed the Wind,"['Drama', 'History', 'Family']",7.9,1323,/t/p/w94_and_h141_bestv2/yOr7RxHw15MMXNxGMXSmngDqHyI.jpg
2465,11134,Police Story 3: Super Cop,"['Action', 'Crime', 'Thriller']",6.7,352,/t/p/w94_and_h141_bestv2/m0R4gmIAYYpzzn03Z7dDix1890M.jpg
2466,13474,P2,"['Horror', 'Thriller']",6.2,658,/t/p/w94_and_h141_bestv2/3mTtQSKoFNyvhbcqBUJl8tPRqMz.jpg
2467,425134,How to Be a Latin Lover,['Comedy'],6.9,539,/t/p/w94_and_h141_bestv2/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg
2468,575803,My Extraordinary Summer with Tess,['Drama'],7.3,36,/t/p/w94_and_h141_bestv2/oy5kpP2TGv3fSOKMfqkizBVdq16.jpg
2469,132232,Mama,['Horror'],6.2,3624,/t/p/w94_and_h141_bestv2/scHKvb03W8xPQOEpr35tvYOXT08.jpg
2470,169209,Empire State,"['Action', 'Drama']",5.4,571,/t/p/w94_and_h141_bestv2/1zBJwXnj94d3pcp2iqzzvmWIXyU.jpg
2471,25278,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,"['Action', 'Adventure', 'Comedy', 'Drama', 'Animation']",6.7,105,/t/p/w94_and_h141_bestv2/yifvEx9VuF4oJ7Qy3PIq4l13zUL.jpg
2472,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,['Horror'],5.8,1434,/t/p/w94_and_h141_bestv2/9sjIuH2k5eeXNVHKutkWZIjA2qw.jpg
2473,51739,The Secret World of Arrietty,"['Fantasy', 'Animation', 'Family']",7.6,2247,/t/p/w94_and_h141_bestv2/cabIejNkFEgl0ireMpQ8BSlkNJ2.jpg
2474,445571,Game Night,"['Mystery', 'Comedy', 'Crime']",6.8,4962,/t/p/w94_and_h141_bestv2/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg
2475,180299,The Raid 2,"['Action', 'Crime', 'Thriller']",7.6,1907,/t/p/w94_and_h141_bestv2/1JwQhP83AfCuwph3LnE4vKKDdHu.jpg
2476,83899,You're Next,"['Horror', 'Thriller', 'Mystery']",6.6,1995,/t/p/w94_and_h141_bestv2/r0WYVeBxBWcdZVAei6UgxrLz6K0.jpg
2477,878962,Sharkdog’s Fintastic Halloween,"['Animation', 'Fantasy', 'Family']",3.4,5,/t/p/w94_and_h141_bestv2/mtPok0matqyS25yBXnNmKt6NfUU.jpg
2478,42360,Inuyasha the Movie: Affections Touching Across Time,"['Action', 'Animation', 'Adventure', 'Fantasy']",7.6,148,/t/p/w94_and_h141_bestv2/8N1EsafpP8vLDht6dosdaf735Ej.jpg
2479,598331,Rumble,"['Animation', 'Family', 'Comedy']",6.8,344,/t/p/w94_and_h141_bestv2/mQ4qFgcQvJj0sAayT7RxVn0QpPc.jpg
2480,460793,Olaf's Frozen Adventure,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",6.4,1291,/t/p/w94_and_h141_bestv2/pJho1LSWs8g668SOBcACvlAIXZw.jpg
2481,2978,Ghostbusters II,"['Comedy', 'Fantasy']",6.5,3538,/t/p/w94_and_h141_bestv2/dSfoTCTiAzQd8TruXQ4A5X79qnT.jpg
2482,346698,Barbie,['Comedy'],0.0,0,/t/p/w94_and_h141_bestv2/eonFdmXxJSGcDvvG1gDzW3Rajac.jpg
2483,45139,Jesus,"['Drama', 'History']",8.3,161,/t/p/w94_and_h141_bestv2/aFC4cY9lBsZXTjrqvKrwqusXaa7.jpg
2484,333371,10 Cloverfield Lane,"['Thriller', 'Science Fiction', 'Drama', 'Horror']",7.0,6714,/t/p/w94_and_h141_bestv2/hMSYHcScFRZmffE7824Tc7DnFz9.jpg
2485,13680,The Game Plan,"['Comedy', 'Family']",6.4,1664,/t/p/w94_and_h141_bestv2/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg
2486,726429,Xtreme,"['Action', 'Adventure', 'Crime']",6.5,203,0
2487,10992,Cats & Dogs,"['Family', 'Comedy']",5.4,1354,/t/p/w94_and_h141_bestv2/77dmCJelVTBPBwbTppiisQx0e82.jpg
2488,17111,Shutter,"['Horror', 'Mystery', 'Thriller']",7.2,860,/t/p/w94_and_h141_bestv2/bft6OyITsxSZuTxu2oJipApLran.jpg
2489,55580,P.O. Box Tinto Brass,['Comedy'],5.4,63,/t/p/w94_and_h141_bestv2/oGC1ByDVsAjPo8W3G078EYpvBWi.jpg
2490,440471,Escape Plan 2: Hades,['Action'],5.1,1163,/t/p/w94_and_h141_bestv2/lLi9FliXJAAAVlZOms1ZYajeED.jpg
2491,45612,Source Code,"['Thriller', 'Science Fiction', 'Mystery']",7.3,7026,/t/p/w94_and_h141_bestv2/eXnXhxW23RuH86fTE3xjW7QLplS.jpg
2492,461053,S.W.A.T.: Under Siege,"['Action', 'Crime', 'Thriller']",5.7,282,/t/p/w94_and_h141_bestv2/sGcDltZ2aUgLV7oFxGlpO1oGmc0.jpg
2493,428078,Mortal Engines,"['Adventure', 'Science Fiction']",6.2,3891,/t/p/w94_and_h141_bestv2/dpnzsvHdEHorgF88jt68c3wLaj5.jpg
2494,15373,Role Models,['Comedy'],6.5,1524,/t/p/w94_and_h141_bestv2/ytACGdm83oK7iwwmoQJoX2YtOvl.jpg
2495,850018,Windfall,"['Crime', 'Thriller']",5.3,268,/t/p/w94_and_h141_bestv2/njBc0nNdl9QbsfMwyRqJkmW4NQO.jpg
2496,17101,Bleach the Movie: The DiamondDust Rebellion,"['Action', 'Adventure', 'Animation']",6.7,131,/t/p/w94_and_h141_bestv2/1PV8OKvHSYvgmdVnU2wcuzQGthP.jpg
2497,12437,Underworld: Rise of the Lycans,"['Fantasy', 'Action', 'Thriller']",6.5,3080,/t/p/w94_and_h141_bestv2/zFqgPySgwZzzokDtm5BLxbNkmXj.jpg
2498,893086,The Good Neighbor,['Thriller'],7.1,40,/t/p/w94_and_h141_bestv2/xDFeA66e9tEs0egZ0sGhRoufpre.jpg
2499,866408,Mutation on Mars,"['Drama', 'Science Fiction']",6.4,25,/t/p/w94_and_h141_bestv2/h4HcBZC8XMuSFBNxWu7qd34tFDI.jpg
2500,271969,Ben-Hur,"['Action', 'History', 'Adventure', 'Drama']",5.7,1475,/t/p/w94_and_h141_bestv2/sIsKjPdbtPouiehJUowKRQ4bzuw.jpg
2501,415214,Operation Mekong,"['Action', 'Adventure', 'Crime', 'War']",7.0,196,/t/p/w94_and_h141_bestv2/gBiaPQnPAbg1BGCcY22GSsWG4vX.jpg
2502,10024,My Sister's Keeper,['Drama'],7.4,1796,/t/p/w94_and_h141_bestv2/dlT9vmku47Qltd33fBi9VBwpeGN.jpg
2503,439015,Slender Man,"['Horror', 'Mystery', 'Thriller']",4.4,1661,/t/p/w94_and_h141_bestv2/huSncs4RyvQDBmHjBBYHSBYJbSJ.jpg
2504,42430,Symbol,"['Comedy', 'Fantasy']",6.6,79,0
2505,356305,Why Him?,['Comedy'],6.4,3620,/t/p/w94_and_h141_bestv2/2KNnzLJUZP89Ta2y9oUeaePX6ID.jpg
2506,271706,Big Fish & Begonia,"['Animation', 'Adventure', 'Fantasy']",7.4,360,/t/p/w94_and_h141_bestv2/lHZudyyWKD57j4DpyYBqKMPJgaV.jpg
2507,793147,Please Enlighten Me,['Romance'],4.0,3,/t/p/w94_and_h141_bestv2/sGbDFapR6XNPk6k4RHi2Bj3oNO6.jpg
2508,323372,The Corpse of Anna Fritz,"['Drama', 'Thriller']",7.0,452,/t/p/w94_and_h141_bestv2/ci0f3kzbwTILqaKHOBfBbQxR0jK.jpg
2509,212193,Zombies: A Living History,['Documentary'],6.7,7,/t/p/w94_and_h141_bestv2/klo2RGBYxkriNT12qdIjVgpja55.jpg
2510,758510,A Gruta,['Horror'],6.4,66,/t/p/w94_and_h141_bestv2/nBdoS8tjWubpEyQnqmM6tpZR3GU.jpg
2511,253412,Everest,"['Drama', 'Adventure', 'History']",6.8,4232,/t/p/w94_and_h141_bestv2/egWFBj4IFontLc9bVSw3HqtmrIO.jpg
2512,345911,Lights Out,"['Horror', 'Thriller', 'Mystery']",6.3,3337,/t/p/w94_and_h141_bestv2/pEi7wYDhLfk7oKfkTDXMBvyUHPN.jpg
2513,1091,The Thing,"['Horror', 'Mystery', 'Science Fiction']",8.0,5461,/t/p/w94_and_h141_bestv2/sJfEZgPQpxFn6TVx96Im3GeMYzG.jpg
2514,646207,The Ice Road,"['Action', 'Thriller']",7.0,1283,/t/p/w94_and_h141_bestv2/9BQlnhahKCyQfuVYCNatmObboTU.jpg
2515,16270,Career Opportunities,"['Romance', 'Comedy']",6.8,446,/t/p/w94_and_h141_bestv2/vtcBQTGxk6ZfKSfDXBTGG6fzSJ1.jpg
2516,990493,Ang Babaeng Nawawala sa Sarili,['Horror'],4.0,2,/t/p/w94_and_h141_bestv2/xKJaAYkc1nWyFlFVRUtqyvyDjR1.jpg
